  0.2000	  4.3000	  0.0146	  0.0051	  1.0000
  0.3000	  4.3000	  0.0145	  0.0041	  1.0000
  0.4000	  4.3000	  0.0148	  0.0028	  1.0000
  0.5000	  4.3000	  0.0145	  0.0003	  1.0000
  0.6000	  4.3000	  0.0155	 -0.0028	  1.0000
  0.7000	  4.3000	  0.0175	 -0.0059	  1.0000
  0.8000	  4.3000	  0.0198	 -0.0085	  1.0000
  0.9000	  4.3000	  0.0228	 -0.0098	  1.0000
  1.0000	  4.3000	  0.0268	 -0.0102	  1.0000
  1.1000	  4.3000	  0.0294	 -0.0096	  1.0000
  1.2000	  4.3000	  0.0315	 -0.0090	  1.0000
  1.3000	  4.3000	  0.0332	 -0.0085	  1.0000
  1.4000	  4.3000	  0.0340	 -0.0082	  1.0000
  1.5000	  4.3000	  0.0342	 -0.0074	  1.0000
  1.6000	  4.3000	  0.0335	 -0.0064	  1.0000
  1.7000	  4.3000	  0.0328	 -0.0054	  1.0000
  1.8000	  4.3000	  0.0318	 -0.0048	  1.0000
  1.9000	  4.3000	  0.0305	 -0.0062	  1.0000
  2.0000	  4.3000	  0.0291	 -0.0096	  1.0000
  2.1000	  4.3000	  0.0274	 -0.0145	  1.0000
  2.2000	  4.3000	  0.0248	 -0.0200	  1.0000
  2.3000	  4.3000	  0.0210	 -0.0254	  1.0000
  2.4000	  4.3000	  0.0163	 -0.0297	  1.0000
  2.5000	  4.3000	  0.0105	 -0.0327	  1.0000
  2.6000	  4.3000	  0.0047	 -0.0345	  1.0000
  2.7000	  4.3000	 -0.0010	 -0.0344	  1.0000
  2.8000	  4.3000	 -0.0058	 -0.0322	  1.0000
  2.9000	  4.3000	 -0.0093	 -0.0279	  1.0000
  3.0000	  4.3000	 -0.0116	 -0.0223	  1.0000
  3.1000	  4.3000	 -0.0132	 -0.0160	  1.0000
  3.2000	  4.3000	 -0.0145	 -0.0104	  1.0000
  3.3000	  4.3000	 -0.0158	 -0.0064	  1.0000
  3.4000	  4.3000	 -0.0178	 -0.0040	  1.0000
  3.5000	  4.3000	 -0.0195	 -0.0027	  1.0000
  3.6000	  4.3000	 -0.0209	 -0.0022	  1.0000
  3.7000	  4.3000	 -0.0211	 -0.0015	  1.0000
  3.8000	  4.3000	 -0.0211	 -0.0004	  1.0000
  3.9000	  4.3000	 -0.0199	  0.0003	  1.0000
  4.0000	  4.3000	 -0.0194	  0.0004	  1.0000
  4.1000	  4.3000	 -0.0189	  0.0002	  1.0000
  4.2000	  4.3000	 -0.0196	 -0.0004	  1.0000
  4.3000	  4.3000	 -0.0203	 -0.0016	  1.0000
  4.4000	  4.3000	 -0.0216	 -0.0023	  1.0000
  4.5000	  4.3000	 -0.0223	 -0.0025	  1.0000
  4.6000	  4.3000	 -0.0231	 -0.0025	  1.0000
  4.7000	  4.3000	 -0.0233	 -0.0026	  1.0000
  4.8000	  4.3000	 -0.0234	 -0.0027	  1.0000
  4.9000	  4.3000	 -0.0233	 -0.0026	  1.0000
  0.2000	  4.2000	  0.0146	  0.0061	  1.0000
  0.3000	  4.2000	  0.0146	  0.0052	  1.0000
  0.4000	  4.2000	  0.0144	  0.0039	  1.0000
  0.5000	  4.2000	  0.0141	  0.0013	  1.0000
  0.6000	  4.2000	  0.0155	 -0.0021	  1.0000
  0.7000	  4.2000	  0.0175	 -0.0052	  1.0000
  0.8000	  4.2000	  0.0199	 -0.0079	  1.0000
  0.9000	  4.2000	  0.0232	 -0.0091	  1.0000
  1.0000	  4.2000	  0.0273	 -0.0093	  1.0000
  1.1000	  4.2000	  0.0297	 -0.0086	  1.0000
  1.2000	  4.2000	  0.0314	 -0.0079	  1.0000
  1.3000	  4.2000	  0.0331	 -0.0076	  1.0000
  1.4000	  4.2000	  0.0340	 -0.0077	  1.0000
  1.5000	  4.2000	  0.0345	 -0.0070	  1.0000
  1.6000	  4.2000	  0.0340	 -0.0058	  1.0000
  1.7000	  4.2000	  0.0336	 -0.0052	  1.0000
  1.8000	  4.2000	  0.0328	 -0.0046	  1.0000
  1.9000	  4.2000	  0.0315	 -0.0064	  1.0000
  2.0000	  4.2000	  0.0297	 -0.0104	  1.0000
  2.1000	  4.2000	  0.0279	 -0.0160	  1.0000
  2.2000	  4.2000	  0.0253	 -0.0219	  1.0000
  2.3000	  4.2000	  0.0211	 -0.0278	  1.0000
  2.4000	  4.2000	  0.0164	 -0.0325	  1.0000
  2.5000	  4.2000	  0.0103	 -0.0358	  1.0000
  2.6000	  4.2000	  0.0044	 -0.0374	  1.0000
  2.7000	  4.2000	 -0.0015	 -0.0371	  1.0000
  2.8000	  4.2000	 -0.0060	 -0.0345	  1.0000
  2.9000	  4.2000	 -0.0091	 -0.0296	  1.0000
  3.0000	  4.2000	 -0.0107	 -0.0238	  1.0000
  3.1000	  4.2000	 -0.0120	 -0.0176	  1.0000
  3.2000	  4.2000	 -0.0135	 -0.0118	  1.0000
  3.3000	  4.2000	 -0.0154	 -0.0075	  1.0000
